DXY	Low	High
85.76590902155095	0.2786971632363694	0.0
85.8930004119873	0.2719808636848199	0.0
85.04521743110989	0.3167829894207093	0.0
85.60449981689453	0.2872270295406714	0.0
86.34272592717952	0.2482145702668671	0.0
84.84454553777522	0.32738774040018076	0.0
83.35550041198731	0.40607814638464557	0.0
84.78047579810733	0.33077358394412115	0.0
84.40631585372121	0.35054652259921354	0.0
83.48409063165838	0.39928263937394054	0.0
82.14999961853027	0.46978430626447704	0.0
82.10999991677024	0.47189813929494984	0.0
82.46619015648251	0.45307483160249035	0.0
80.77857099260602	0.5422591248470183	0.0
80.93478260869566	0.5340039314504593	0.0
79.30210515072471	0.6202847632294397	0.0
77.84782575524372	0.6971379317891824	0.0
75.66904740106492	0.8122781315529564	0.0
76.76400032043458	0.7544140089237098	0.0
75.90428597586495	0.799846662127591	0.0
75.67050018310547	0.812201357513944	0.0
72.45350036621093	0.9822076368800113	0.0
72.11681851473722	0.0	0.0
72.91238076346261	0.9579575425526551	0.0
73.17952364966983	0.9438400508746343	0.0
72.53727236661044	0.9777806033352221	0.0
76.0614278884161	0.7915423060797631	0.0
78.26428513299851	0.6751296279815852	0.0
83.11173944887908	0.4189599918156233	0.0
86.43210561651932	0.24349119155986307	0.0
83.10499988902698	0.41931615207680895	0.0
84.12249946594238	0.36554514580584246	0.0
86.55263198049445	0.23712182883956542	0.0
86.45818224820223	0.24211314015074278	0.0
85.25142887660435	0.30588549405030124	0.0
82.16100006103515	0.4692029744621519	0.0
80.09318161010742	0.5784793627915991	0.0
79.48909065940164	0.6104032859416286	0.0
78.44857134137835	0.6653907985105345	0.0
77.0076192220052	0.7415396709079709	0.0
76.01181827891956	0.7941639864065753	0.0
75.33699989318848	0.8298255871326528	0.0
76.78999987515536	0.7530400307406704	0.0
77.840526380037	0.6975236761756363	0.0
80.15578942549855	0.5751707764192944	0.0
80.67130445397419	0.5479277559229374	0.0
81.23285747709728	0.5182518014430636	0.0
85.3615005493164	0.30006862224225755	0.0
86.5750004161488	0.23593974157277003	0.0
83.07047562372117	0.4211406289890132	0.0
82.14909120039506	0.46983231272890547	0.0
81.08333297002883	0.5261536064065749	0.0
77.45999944777716	0.7176330860712601	0.0
78.37571461995442	0.6692410008235857	0.0
80.04909133911133	0.5808093669429588	0.0
79.146000289917	0.6285343150129074	0.0
77.78263172350432	0.7005831899190342	0.0
76.28956604003906	0.7794860671781673	0.0
74.72449989318848	0.8621938967498519	0.0
74.94142841157459	0.8507300445899793	0.0
74.6936361139471	0.8638249308109819	0.0
74.75699958801269	0.8604764107342854	0.0
74.23652184527853	0.8879816919190695	0.0
76.990476335798	0.7424456076401952	0.0
77.15428524925595	0.7337889257971517	0.0
77.89142899286179	0.6948336655107594	0.0
79.61142803373791	0.6039382181697567	0.0
80.2680004119873	0.5692408499652223	0.0
78.93149948120117	0.6398698718939744	0.0
79.53681807084517	0.6078810726668014	0.0
79.40150032043456	0.6150321042455662	0.0
80.92545491998845	0.5344968645379492	0.0
82.22047714960007	0.46605983516778643	0.0
83.06761896042596	0.42129159284535816	0.0
82.16000034498131	0.4692558056764539	0.0
79.8142109921104	0.5932219053833199	0.0
79.70809500558036	0.5988297341299957	0.0
80.68523842947823	0.5471913979909971	0.0
79.75849990844726	0.5961660255549415	0.0
79.87333279564267	0.5900975415598757	0.0
80.60526315789474	0.5514177887703181	0.0
82.6254997253418	0.44465592311298846	0.0
82.52500048550692	0.449966928029345	0.0
83.2136362249201	0.41357513239376203	0.0
81.85049972534179	0.48561174344495533	0.0
82.7895462729714	0.43598668320228173	0.0
81.48181776566939	0.5050951913158975	0.0
81.15949897766113	0.522128520827231	0.0
79.86652175239895	0.5904574794480858	0.0
80.84400024414063	0.5388014362401712	0.0
80.30666605631511	0.5671975168270167	0.0
80.8095241728283	0.540623366282003	0.0
80.4573685495477	0.5592334597477738	0.0
79.87047685895648	0.5902484670176809	0.0
79.85333360944476	0.5911544229491751	0.0
79.9490472702753	0.5860963177926714	0.0
80.442382085891	0.5600254376999483	0.0
80.54772637107156	0.554458390452394	0.0
81.86380949474517	0.48490837244580093	0.0
84.45904795328777	0.3477598304758907	0.0
85.67043470299762	0.2837426200582882	0.0
87.72842085988898	0.17498583130045997	0.0
89.1568173495206	0.09950047647186137	0.0
92.9770004272461	0.0	0.06937238917465074
94.45789337158203	0.0	0.12239995106661634
97.87818249789152	0.0	0.24487308055750148
97.59190477643695	0.0	0.23462209675020793
95.1920009613037	0.0	0.1486867503914547
95.17000024968928	0.0	0.14789895266356132
96.96227299083363	0.0	0.2120763491943636
96.37809499104817	0.0	0.19115820304610248
95.75809515090216	0.0	0.1689573545498636
95.71409086747603	0.0	0.16738165667662047
99.03300056457519	0.0	0.286224608862938
98.33409049294211	0.0	0.2611981562606802
99.02300033569335	0.0	0.285866522373301
97.09550018310547	0.0	0.21684692576501238
96.25954506613992	0.0	0.18691318756108435
94.403809320359	0.0	0.12046331858783614
94.52190471830822	0.0	0.12469205844905323
94.67227207530628	0.0	0.13007638711389233
96.57250061035157	0.0	0.19811944629409395
95.38000023883322	0.0	0.15541859644620884
95.46523757207962	0.0	0.15847076033254315
97.73899917602539	0.0	0.23988922791453068
99.7055004119873	0.0	0.31030536866220515
102.01333254859561	0.0	0.3929438280649149
101.12199974060059	0.0	0.36102713494872846
100.69105329011616	0.0	0.3455958779746241
100.75912973155145	0.0	0.3480335475748487
100.04526278847142	0.0	0.3224715218716473
98.26863653009588	0.0	0.2588543919263451
96.94863683527166	0.0	0.2115880680624989
94.8610008239746	0.0	0.13683435394672813
93.17608642578125	0.0	0.07650122664364188
92.32400054931641	0.0	0.0459898809556721
93.71954484419389	0.0	0.09596129296937403
93.9971440633138	0.0	0.10590151844572884
93.38800010681152	0.0	0.08408939557885538
90.74476187569755	0.015583611038012177	0.0
89.73052617123253	0.06918213398812185	0.0
89.87619127546039	0.061484283875356184	0.0
90.2933327811105	0.03943993218708287	0.0
93.29954598166726	0.0	0.08092204535706748
94.37714276994977	0.0	0.11950844730042863
94.59761919294085	0.0	0.1274032294388644
95.48173954175866	0.0	0.1590616600473683
94.73947464792352	0.0	0.13248276536857276
95.85260938561481	0.0	0.17234170414114627
96.76142883300781	0.0	0.20488455585745644
96.87578984310753	0.0	0.20897957539569162
95.93761880057198	0.0	0.17538570676826565
96.45842100444592	0.0	0.19403450322922897
96.78285689581008	0.0	0.2056518482743853
97.35857173374721	0.0	0.22626694696710256
97.74181782115589	0.0	0.23999015747846772
96.80450057983398	0.0	0.20642686161923052
97.36590922962536	0.0	0.2265296867676389
98.00454503839666	0.0	0.24939784884888336
98.59999961853028	0.0	0.2707197848623263
98.1730436242145	0.0	0.25543141746188736
98.06499977111817	0.0	0.2515626016038434
97.37666684105282	0.0	0.22691489348225083
97.43619028727214	0.0	0.22904629888902941
98.84315852115029	0.0	0.2794267773614006
98.8350004716353	0.0	0.2791346553162329
99.91285705566406	0.0	0.3177303599813517
99.55300025939941	0.0	0.30484466921676695
97.08772798018022	0.0	0.21656862004869976
95.51409114490856	0.0	0.16022010073337292
93.0442857288179	0.0	0.07178172977362171
93.43714287167504	0.0	0.08584909131871932
93.40636340054598	0.0	0.0847469452678921
92.6195011138916	0.0	0.056571114755896885
90.51272721724077	0.027845765596135053	0.0
90.22631554854543	0.042981539588476905	0.0
90.65157880281147	0.020507984187822154	0.0
92.00913039497708	0.0	0.034715064189866744
91.58761887323288	0.0	0.019621651534376085
90.31799964904785	0.03813638146270264	0.0
91.03909128362483	2.9414458033173164e-05	0.0
92.52285802932013	0.0	0.053110535672077935
92.7999995838512	0.0	0.06303437317291899
92.99238041469029	0.0	0.06992311314103458
93.95142800467355	0.0	0.10426452561766876
95.27095140729632	0.0	0.1515137944916271
96.19000001387163	0.0	0.18442293019471492
95.96649971008301	0.0	0.1764198694485931
95.9968426353053	0.0	0.177506383738071
98.46695676057234	0.0	0.2659558089033404
100.70849990844727	0.0	0.34622060350721356
103.16761888776507	0.0	0.43427631636224173
103.8442862374442	0.0	0.4585063053716581
107.03350028991699	0.0	0.57270513804289
107.1495653235394	0.0	0.5768611749646986
110.74333336239769	0.0	0.705546207758464
111.94142804827008	0.0	0.7484473778602788
108.14000047956195	0.0	0.612326508050957
104.5028566632952	0.0	0.4820882828201985
102.71199913024903	0.0	0.4179615618195232
103.66000004818565	0.0	0.4519074169482117
103.76739137069039	0.0	0.4557528671021617
101.764209948088	0.0	0.3840232884893624
102.69999937577681	0.0	0.41753187665869
103.11190432593936	0.0	0.4322812988379862
101.32749938964844	0.0	0.36838563132102947
103.09652179220448	0.0	0.4317304836944599
105.33149948120118	0.0	0.5117601834669706
106.35318235917525	0.0	0.5483444296496183
104.52714284261067	0.0	0.4829579181856015
102.6830005645752	0.0	0.4169231861273918
102.97476196289062	0.0	0.42737052850013546
104.10550117492676	0.0	0.4678598452865058
103.62400093078614	0.0	0.4506183666942686
105.41181876442649	0.0	0.5146362426572305
104.96500084616922	0.0	0.4986366628729867
105.16684281198602	0.0	0.5058641855481966
104.61090885509144	0.0	0.48595739726898574
102.21272693980823	0.0	0.40008370840628515
101.0185001373291	0.0	0.3573210388131069
103.31130450704823	0.0	0.4394213865029736
105.84349975585937	0.0	0.5300938019482954
107.18999989827473	0.0	0.5783090493181782
108.60904729933966	0.0	0.6291220565483171
107.35315744500411	0.0	0.5841513669147504
104.18714287167504	0.0	0.4707832572345759
100.71761866978237	0.0	0.34654712655732645
