GPR	Low	High
153.01687622070312	0.0	0.12353273789725018
108.00233459472656	0.0	0.013790423306420033
86.5362319946289	0.24975460774314745	0.0
122.74142456054688	0.0	0.04972329720417818
86.84213256835938	0.24492206285575813	0.0
86.26958465576172	0.2539670393135242	0.0
69.79114532470703	0.5142895250490638	0.0
73.168212890625	0.46093941066050864	0.0
109.17736053466797	0.0	0.016655054638776475
127.99614715576172	0.0	0.06253394459281746
97.93916320800781	0.06961379837997234	0.0
103.21210479736328	0.0	0.002112176979876322
111.13887023925781	0.0	0.021437078564792517
98.35588836669922	0.06303047292058608	0.0
85.73646545410156	0.26238913032477507	0.0
106.3973388671875	0.0	0.009877555604421991
105.45313262939453	0.0	0.007575646615822973
118.5578842163086	0.0	0.039524117472980215
86.87128448486328	0.24446152777620422	0.0
93.57164001464844	0.1386108964279805	0.0
89.85004425048828	0.1974037857766236	0.0
89.60053253173828	0.20134551287469518	0.0
109.2118148803711	0.0	0.016739051931842136
125.28536224365234	0.0	0.05592523994167176
112.33251953125	0.0	0.024347112331244012
107.06198120117188	0.0	0.011497907283498197
123.90110778808594	0.0	0.05255052407321419
172.81390380859375	0.0	0.17179651113669397
161.01025390625	0.0	0.14302003548875547
168.8617706298828	0.0	0.16216148594402005
131.4662628173828	0.0	0.07099384467951365
105.81861877441406	0.0	0.008466676359912986
92.68759155273438	0.15257688486248228	0.0
106.7619400024414	0.0	0.010766427756396059
104.80567932128906	0.0	0.005997200583619427
101.89381408691406	0.007139159469661163	0.0
91.13622283935547	0.17708504074093673	0.0
86.43841552734375	0.25129988914983703	0.0
84.6499252319336	0.2795540356779999	0.0
113.75682067871094	0.0	0.027819459242948184
98.6867446899414	0.05780368300696781	0.0
99.61585235595703	0.04312585992712566	0.0
89.69205474853516	0.19989966654799304	0.0
84.07736206054688	0.28859925319050533	0.0
126.1341781616211	0.0	0.05799459398004935
125.77522277832031	0.0	0.05711948577778047
131.7056121826172	0.0	0.07157736174728511
114.88968658447266	0.0	0.030581307350884598
99.82249450683594	0.03986137611929577	0.0
87.46898651123047	0.23501917258059743	0.0
84.17267608642578	0.28709350476107137	0.0
90.04610443115234	0.19430647343054228	0.0
94.12640380859375	0.12984686926894254	0.0
94.06307220458984	0.13084736696467067	0.0
65.32867431640625	0.5847865862127611	0.0
71.37344360351562	0.4892927512139196	0.0
93.1370620727539	0.145476255932422	0.0
93.22408294677734	0.1441015207538321	0.0
92.71788787841797	0.1520982706774761	0.0
95.19149780273438	0.11302076635189309	0.0
102.17337799072266	0.002722675062413211	0.0
117.10202026367188	0.0	0.035974822642451276
124.77815246582031	0.0	0.05468869786011768
87.92900085449219	0.227751974825637	0.0
103.26284790039062	0.0	0.0022358851278346287
148.78282165527344	0.0	0.11321040801605493
133.90542602539062	0.0	0.07694035455038396
82.78410339355469	0.30902984762525687	0.0
102.43449401855469	0.0	0.00021641610717229378
105.99191284179688	0.0	0.008889155216133851
94.84818267822266	0.11844437746020164	0.0
96.4211654663086	0.09359476754343884	0.0
135.36074829101562	0.0	0.08048832878573849
98.75003051757812	0.056803908475457784	0.0
98.67667388916016	0.057962779134947705	0.0
148.31385803222656	0.0	0.11206710739378742
117.38924407958984	0.0	0.03667505428373625
96.29425048828125	0.09559974033809457	0.0
94.70178985595703	0.12075705662965486	0.0
103.34593963623047	0.0	0.0024384569876172053
117.1078872680664	0.0	0.035989125990185444
96.79243469238281	0.0877295441526164	0.0
109.77281951904297	0.0	0.018106742134168134
89.75377655029297	0.1989246001272678	0.0
96.94281768798828	0.08535382916881964	0.0
100.683349609375	0.026261790888626464	0.0
89.60771942138672	0.201231976092455	0.0
113.39408111572266	0.0	0.02693512547439042
98.65091705322266	0.05836967953499325	0.0
94.18240356445312	0.1289621983754786	0.0
98.87196350097656	0.05487764005320424	0.0
99.96844482421875	0.03755568753728411	0.0
121.16707611083984	0.0	0.04588514542916082
101.05858612060547	0.02033389326556951	0.0
96.15348815917969	0.09782347030872265	0.0
109.85638427734375	0.0	0.01831046718973682
83.20153045654297	0.3024354336478599	0.0
86.20614624023438	0.25496922439242786	0.0
110.20651245117188	0.0	0.019164055270642338
119.45051574707031	0.0	0.04170029092102922
104.87347412109375	0.0	0.006162479579673781
79.70812225341797	0.35762346989669186	0.0
83.43048095703125	0.2988185278110806	0.0
84.05416107177734	0.2889657769217075	0.0
74.84265899658203	0.4344869072543484	0.0
73.45023345947266	0.4564841164402232	0.0
68.79841613769531	0.529972425864682	0.0
90.39871978759766	0.18873593945859168	0.0
89.24658966064453	0.2069370186089704	0.0
91.6185531616211	0.16946530042965718	0.0
87.73377227783203	0.230836149688423	0.0
83.57909393310547	0.29647077517705	0.0
103.82850646972656	0.0	0.0036149212887013815
89.46155548095703	0.20354103944081772	0.0
84.75310516357422	0.27792402353042406	0.0
109.17729187011719	0.0	0.01665488723938817
85.54584503173828	0.2654005066562733	0.0
69.52467346191406	0.5184991844899379	0.0
92.8287124633789	0.15034749010547915	0.0
112.55352783203125	0.0	0.024885915162405677
81.5440444946289	0.32862000471121766	0.0
77.40721130371094	0.39397271668215905	0.0
67.5919418334961	0.5490320214693037	0.0
81.64384460449219	0.32704338618841083	0.0
86.40711975097656	0.2517942924202715	0.0
79.68110656738281	0.35805025731273493	0.0
85.78742980957031	0.2615840074953011	0.0
250.45108032226562	0.0	0.3610705355108642
188.66053771972656	0.0	0.21042949996796761
143.85256958007812	0.0	0.10119079713689075
158.74354553222656	0.0	0.13749395848158227
153.1624298095703	0.0	0.12388758740059533
379.2497863769531	0.0	0.6750728025158154
339.3580322265625	0.0	0.57781948668896
148.61831665039062	0.0	0.11280935628153727
97.760009765625	0.07244402207483892	0.0
88.56902313232422	0.21764105431040562	0.0
87.73383331298828	0.23083518546946555	0.0
115.18467712402344	0.0	0.03130047372298021
113.49502563476562	0.0	0.02718122117513262
117.94219207763672	0.0	0.038023102957834315
100.8318099975586	0.023916448801989513	0.0
100.7423324584961	0.025329993793616945	0.0
103.96953582763672	0.0	0.0039587410323503516
102.95763397216797	0.0	0.00149179484681342
87.2034683227539	0.23921376610026132	0.0
85.29731750488281	0.269326685723656	0.0
85.85562133789062	0.26050673386508566	0.0
78.96814727783203	0.3693134194821237	0.0
93.84909057617188	0.1342277981021344	0.0
75.19676971435547	0.4288927499179402	0.0
81.64519500732422	0.3270220528439772	0.0
74.6097183227539	0.43816684890547125	0.0
68.18277740478516	0.5396981409064104	0.0
91.00899505615234	0.1790949551577494	0.0
83.42096710205078	0.2989688254410737	0.0
128.91807556152344	0.0	0.06478154177987712
90.46806335449219	0.18764046619555436	0.0
94.24144744873047	0.1280294370615116	0.0
112.72166442871094	0.0	0.02529582046457154
110.72975158691406	0.0	0.020439675809399906
104.19525146484375	0.0	0.00450902002157701
123.31478881835938	0.0	0.0511211192963993
97.2416763305664	0.08063253104364658	0.0
89.16477966308594	0.20822943359406768	0.0
106.16590881347656	0.0	0.009313345266101848
83.48017883300781	0.2980334125249738	0.0
79.55179595947266	0.3600930757014707	0.0
83.48997497558594	0.2978786553823024	0.0
117.2420654296875	0.0	0.03631624299486785
93.47403717041016	0.14015280306831898	0.0
95.35697174072266	0.11040664823086586	0.0
104.46678924560547	0.0	0.005171010202600028
120.35224151611328	0.0	0.043898635488062776
99.6402359008789	0.04274065445362283	0.0
98.2270278930664	0.06506618019451066	0.0
98.89848327636719	0.05445868691619051	0.0
94.85363006591797	0.11835832091824888	0.0
86.5298080444336	0.24985609178841947	0.0
96.04750061035156	0.09949783652834136	0.0
80.15467834472656	0.35056888242185	0.0
76.87532806396484	0.40237528225952146	0.0
82.24444580078125	0.317555230592325	0.0
99.19087982177734	0.04983947547313788	0.0
87.842529296875	0.22911803203360984	0.0
104.60775756835938	0.0	0.005514681146792725
107.64541625976562	0.0	0.012920281286004231
106.93478393554688	0.0	0.011187809216626916
71.20516967773438	0.49195110287962	0.0
67.74150085449219	0.5466693234414326	0.0
76.33349609375	0.4109350155269489	0.0
