Debt	Low	High
2857431.0	0.4763902793050358	0.1294882815464323
2889285.3333333335	0.47549138433855986	0.12989506258074204
2921139.6666666665	0.4745926481516738	0.13030293021715275
2952994.0	0.47369407653725093	0.13071188615594756
2985982.0	0.4727637052145215	0.13113654536060917
3018970.0	0.4718335230185306	0.1315623754043162
3051958.0	0.4709035363679539	0.1319893781579654
3082556.6666666665	0.47004108941086065	0.13238650294373583
3113155.3333333335	0.46917882133002237	0.1327846398001103
3143754.0	0.4683167372350832	0.13318379020604962
3173607.0	0.4674758436813943	0.1335741918252399
3203460.0	0.46663513485206953	0.1339655609652135
3233313.0	0.4657946154798366	0.1343578989865234
3277148.6666666665	0.46456076355986176	0.13493576056084133
3320984.3333333335	0.46332734528559494	0.1355157183901043
3364820.0	0.4620943755890764	0.13609777673036208
3398276.3333333335	0.4611536573982859	0.13654343228849586
3431732.6666666665	0.46021321581305313	0.1369903157517641
3465189.0	0.4592730574454874	0.13743842898738914
3489455.3333333335	0.4585913287645437	0.13776422213026493
3513721.6666666665	0.45790975507037096	0.13809066391734323
3537988.0	0.4572283388778926	0.13841775505375956
3580426.3333333335	0.4560370259100614	0.13899135343126354
3622864.6666666665	0.4548462157662441	0.1395669437370034
3665303.0	0.45365592184533526	0.14014452969585076
3710768.0	0.45238132510438434	0.14076552703387402
3756233.0	0.45110735261154583	0.14138882361281563
3801698.0	0.449834020749615	0.1420144239340969
3828228.0	0.44909130125704744	0.14238054399767386
3854758.0	0.44834880871158067	0.14274745089915153
3881288.0	0.44760654635231895	0.1431151455196676
3915744.0	0.44664287748946213	0.14359386847758215
3950200.0	0.44567960943006873	0.1440739235292701
3984656.0	0.44471674923869275	0.1445553125796805
4011311.0	0.44397216939054635	0.14492862924688774
4037966.0	0.44322784111151586	0.14530274625300646
4064621.0	0.4424837676569921	0.14567766446787087
4102083.6666666665	0.4414384355323476	0.1462059548791983
4139546.3333333335	0.4403936222011437	0.14673583204695234
4177009.0	0.43934933665491516	0.14726729834986801
4194866.0	0.43885175459647724	0.14752118767805406
4212723.0	0.438354295463167	0.14777543885946226
4230580.0	0.4378569602242775	0.14803005214824905
4271036.666666667	0.4367306651629059	0.14860824269703052
4311493.333333333	0.43560502224971964	0.14918829614015125
4351950.0	0.4344800426995322	0.14977021538973426
4371796.333333333	0.4339284211318901	0.15005636343744228
4391642.666666667	0.4333769632115503	0.15034296152153004
4411489.0	0.43282567025521623	0.15063000998034531
4452888.333333333	0.43167621315606985	0.151230242448556
4494287.666666667	0.430527491510974	0.1518324391730121
4535687.0	0.4293795172025568	0.1524366031735245
4549081.0	0.42900827300382677	0.1526324911238032
4562475.0	0.4286371086722424	0.1528285854091517
4575869.0	0.4282660246080542	0.15302488613024595
4599180.0	0.4276203802230687	0.15336702170065178
4622491.0	0.42697498228573677	0.15370978339919925
4645802.0	0.4263298328982612	0.15405317175090405
4661451.333333333	0.4258968663615164	0.1542840498761306
4677100.666666667	0.4254640134217841	0.15451521081548367
4692750.0	0.42503127471254415	0.15474665472594673
4728550.0	0.4240417584219293	0.15527717941027244
4764350.0	0.423052850804185	0.15580918764436408
4800150.0	0.42206455940193166	0.15634268127763454
4821472.0	0.42147624218503665	0.15666112948254832
4842794.0	0.42088814780927414	0.15698010562994663
4864116.0	0.4203002778582287	0.1572996101033835
4893201.333333333	0.4194987293756937	0.15773629863341526
4922286.666666667	0.41869760544273216	0.15817397192921304
4951372.0	0.41789691005609625	0.1586126309479576
4958909.0	0.41768949302799396	0.15872646336271312
4966446.0	0.4174821051140973	0.15884036204956478
4973983.0	0.41727474638365974	0.15895432702495815
4978877.0	0.4171401178048836	0.15902836340318727
4983771.0	0.41700550157883476	0.15910242774202546
4988665.0	0.41687089772444563	0.15917652004595537
5031705.333333333	0.4156876585077952	0.1598293306946273
5074745.666666667	0.4145053904660716	0.16048430763083413
5117786.0	0.4133241064035973	0.1611414538513667
5132216.0	0.4129282834080553	0.1613622593210382
5146646.0	0.41253257292996426	0.1615833090712324
5161076.0	0.41213697544847383	0.16180460321247897
5182321.0	0.4115547518548445	0.16213085515454928
5203566.0	0.41097277575583896	0.162457637429134
5224811.0	0.4103910486737428	0.1627849503841238
5257598.0	0.40949377266992665	0.1632911284345486
5290385.0	0.40859709894434926	0.16379857250063407
5323172.0	0.40770103305367783	0.1643072838337109
5342411.333333333	0.40717550893937776	0.1646063849224556
5361650.666666667	0.40665019714687717	0.16490592304704463
5380890.0	0.40612509879123493	0.16520589845488917
5379310.333333333	0.40616820450079694	0.16518125215963544
5377730.666666667	0.40621131165611435	0.16515660881381203
5376151.0	0.40625442025657127	0.16513196841728292
5388482.666666667	0.4059179314242959	0.16532440201685097
5400814.333333333	0.4055815309161713	0.16551701540692093
5413146.0	0.4052452190247015	0.16570980865185245
5442893.333333333	0.40443430977389955	0.16617561899448213
5472640.666666667	0.4036239219812718	0.1666424771898855
5502388.0	0.402814059729131	0.16711038412485182
5515734.0	0.4024508907330312	0.1673206493877236
5529080.0	0.40208782870555343	0.16753112599944034
5542426.0	0.40172487401313495	0.16774181403852406
5544262.333333333	0.40167494194239184	0.16777082006006477
5546098.666666667	0.40162501191161837	0.16779983008607224
5547935.0	0.40157508392176694	0.16782884411674945
5540687.666666667	0.4017721432269205	0.16771435967706178
5533440.333333333	0.40196923427756603	0.16759993760442266
5526193.0	0.4021663570151059	0.1674855778863153
5555534.333333333	0.4013684876868344	0.16794895601655194
5584875.666666667	0.40057114066092514	0.16841335681807099
5614217.0	0.39977431981365613	0.16887878111287208
5626683.0	0.3994359416038791	0.1690768319258774
5639149.0	0.39909765936684133	0.16927506769591613
5651615.0	0.39875947339802303	0.16947348848476543
5647336.666666667	0.3988755280119256	0.1694053695793435
5643058.333333333	0.3989915939877503	0.1693372724713785
5638780.0	0.39910767131356645	0.1692691971583833
5644610.333333333	0.3989494888043312	0.16936197272850265
5650440.666666667	0.3987913273813119	0.1694547887759453
5656271.0	0.39863318707469475	0.16954764530700103
5696211.0	0.3975504360411761	0.17018483691061834
5736151.0	0.39646868704127214	0.17082393061257706
5776091.0	0.3953879497132317	0.17146492838861582
5775191.333333333	0.3954122826058594	0.17145046864595528
5774291.666666667	0.3954366160165685	0.17143600987038232
5773392.0	0.39546094994524933	0.1714215520618747
5744240.666666667	0.3962497065607621	0.17095360798066914
5715089.333333333	0.39703900315452134	0.1704866784538212
5685938.0	0.3978288359840156	0.17002076271667615
5682018.333333333	0.397935077015433	0.16995819331128326
5678098.666666667	0.3980413276646303	0.16989564221865058
5674179.0	0.3981475879224645	0.16983310943688737
5670191.333333333	0.398255701477926	0.1697695105987068
5666203.666666667	0.3983638249592044	0.16970593070828063
5662216.0	0.39847195835666144	0.1696423697636102
5699390.666666667	0.3974642799930419	0.17023564613995895
5736565.333333333	0.3964574703769199	0.17083057047840425
5773740.0	0.39545153727858795	0.171427144371079
5758098.333333333	0.39587468783783225	0.17117592795769426
5742456.666666667	0.39629799437079866	0.17092500374358555
5726815.0	0.39672145630054007	0.17067437161147173
5753698.0	0.39599375722146096	0.17110530810897218
5780581.0	0.3952665183867939	0.1715371076236627
5807464.0	0.3945397427205398	0.171969770747426
5852789.0	0.3933154487340619	0.17270120210579135
5898114.0	0.39209249357266596	0.17343509282141653
5943439.0	0.3908708910943501	0.1741714456212645
5964303.333333333	0.3903090126255455	0.1745112371745799
5985167.666666667	0.3897474250558983	0.17485155127320334
6006032.0	0.38918612972296734	0.17519238817311952
6046177.666666667	0.38810695218227914	0.17584967397828516
6086323.333333333	0.3870288709948808	0.1765088980601433
6126469.0	0.3859518955941089	0.17717006217518538
6160391.333333333	0.38504274052441195	0.17773024692650322
6194313.666666667	0.3841343873270662	0.1782918191067655
6228236.0	0.383226841622543	0.17885477972561267
6287393.0	0.38164612552889743	0.17983984898671754
6346550.0	0.3800679117057129	0.1808291489009294
6405707.0	0.3784922294793954	0.18182268448092606
6424063.333333333	0.3780038167332561	0.18213183900675603
6442419.666666667	0.3775156514136366	0.18244140197653236
6460776.0	0.37702773438451165	0.1827513735313159
6530557.666666667	0.37517519726193155	0.18393346288799792
6600339.333333333	0.37332630781628195	0.18512146636581592
6670121.0	0.37148111273390555	0.18631539115738097
6707854.0	0.37048491673128653	0.18696345043489254
6745587.0	0.36948982171776285	0.18761324410923455
6783320.0	0.36849583492163424	0.18826477320748744
6854868.0	0.3666141403542527	0.1895049486661182
6926416.0	0.36473650482040393	0.19075137388150581
6997964.0	0.36286297651655286	0.1920040550705503
7042332.0	0.3617032573340389	0.19278400682166474
7086700.0	0.3605451472017518	0.19356636785683262
7131068.0	0.3593886573334502	0.19435113945441837
7178823.666666667	0.358145688358463	0.19519852644356375
7226579.333333333	0.3569046232268151	0.1960487090374026
7274335.0	0.3556654756405282	0.19690168862250884
7309241.0	0.354760967641588	0.19752692622429627
7344147.0	0.35385749665398236	0.19815365933038187
7379053.0	0.35295506792848524	0.19878188840801092
7451416.333333333	0.35108759314599913	0.20008903196711017
7523779.666666667	0.34922466625272763	0.20140261035045806
7596143.0	0.34736633285968976	0.2027226268434934
7656408.333333333	0.3458222215528348	0.20382687319457007
7716673.666666667	0.34428135324800885	0.20493558836347778
7776939.0	0.34274375344265057	0.20604877360480495
7796791.333333333	0.3422379642596467	0.2064164530232122
7816643.666666667	0.3417325333931431	0.20678461765875794
7836496.0	0.3412274617360347	0.20715326754208585
7868567.333333333	0.34041228245326954	0.20774984459808246
7900638.666666667	0.3395980466989122	0.20834768824353966
7932710.0	0.3387847581865036	0.20894679856828682
8011944.333333333	0.33677956004281717	0.2104323707855338
8091178.666666667	0.334780221183997	0.21192567550994554
8170413.0	0.3327867959456132	0.21342671280176123
8237327.333333333	0.3311079701333194	0.21470037873891368
8304241.666666667	0.32943343192036745	0.21597955846444708
8371156.0	0.3277632127041685	0.21726425096558896
8387451.333333333	0.3273571295410273	0.21757794066882816
8403746.666666666	0.3269513047976959	0.2178919572047243
8420042.0	0.3265457389166004	0.21820630054984058
8449019.333333334	0.3258251783064059	0.21876609184651044
8477996.666666666	0.32510544013437326	0.21932691635582252
8506974.0	0.3243865268544986	0.21988877391869627
8564724.0	0.3229562477741665	0.22101160090490676
8622474.0	0.3215292738121498	0.22213852878987153
8680224.0	0.3201056238776774	0.22326955589564929
8736704.333333334	0.31871650684537756	0.22437967996130653
8793184.666666666	0.31733060441593003	0.22549372127743011
8849665.0	0.31594793364031953	0.2266116777495761
8855669.0	0.31580114301851664	0.2267307494293009
8861673.0	0.3156543891256902	0.22684986532282037
8867677.0	0.31550767198190166	0.22696902542726885
8914335.666666666	0.3143687490785465	0.22789655647742796
8960994.333333334	0.31323205609180194	0.2288267559546051
9007653.0	0.31209760227017314	0.22975962237412337
9081492.666666666	0.31030687057008033	0.23124137606088516
9155332.333333334	0.30852180542224544	0.23272979841507113
9229172.0	0.30674244196576	0.23422488226794488
9298646.0	0.3050735177810064	0.2356376468652216
9368120.0	0.3034096998205196	0.23705629488583066
9437594.0	0.3017510158457344	0.23848081906178012
9455731.333333334	0.30131883754824357	0.2388536809242208
9473868.666666666	0.3008870115025019	0.23922694261649827
9492006.0	0.30045553818607207	0.23960060399495692
9669579.0	0.2962499415136116	0.24328000516746084
9847152.0	0.29207863353148206	0.24699755524125622
10024725.0	0.287942028041795	0.25075308874153773
10249751.666666666	0.2827504430139981	0.25556650610645687
10474778.333333334	0.27761596787819387	0.26044020342996244
10699805.0	0.2725393017710308	0.26537371119122355
10842183.666666666	0.26935735332408284	0.26852589563696294
10984562.333333334	0.2661989605239919	0.27170167449440336
11126941.0	0.26306426796962395	0.2749008970326208
11266385.666666666	0.2600172760591468	0.27805676402333007
11405830.333333334	0.2569932689260516	0.2812348085895947
11545275.0	0.25399235953337956	0.284434865678541
11666792.666666666	0.2513961639215828	0.28724133839083804
11788310.333333334	0.24881765445831205	0.2900642771779703
11909828.0	0.24625689222305258	0.29290355825510644
12043668.333333334	0.24345705832102824	0.2960495190158578
12177508.666666666	0.24067889270266304	0.29921497091836813
12311349.0	0.2379224595986573	0.302399729403651
12465273.666666666	0.2347793353544131	0.3060860198664826
12619198.333333334	0.2316651113991868	0.3097972908915272
12773123.0	0.22857985666506908	0.3135332288261873
12916012.666666666	0.22574176674106572	0.3170231275945806
13058902.333333334	0.2229287317476724	0.3205337336968038
13201792.0	0.2201407840785746	0.32406476918750926
13321735.333333334	0.21781993315244405	0.32704432616395906
13441678.666666666	0.21551678822694978	0.33003790203257394
13561622.0	0.213231357083062	0.33304531840362467
13716153.0	0.2103130027781498	0.33694008072140097
13870684.0	0.20742405981720927	0.3408571125061317
14025215.0	0.2045645206660425	0.3447960015722707
14106848.0	0.20306579613275347	0.3468854500183753
14188481.0	0.20157526931020123	0.3489808162963905
14270114.0	0.20009293617126755	0.351082035838983
14294438.333333334	0.19965282648690244	0.3517092622758248
14318762.666666666	0.19921344375092961	0.35233700085842035
14343087.0	0.19877478782344649	0.35296524983430183
14492171.333333334	0.19610212632242746	0.35682684646576746
14641255.666666666	0.1934567238383294	0.36070713861461295
14790340.0	0.1908385360098523	0.36460570645351187
14934540.0	0.18833196961368356	0.36839353230147964
15078740.0	0.18585076394694608	0.3721976583732666
15222940.0	0.1833948612532685	0.3760176806346576
15350799.333333334	0.18123837380758506	0.37941778509753876
15478658.666666666	0.17910168234804139	0.3828297717321422
15606518.0	0.17698473602161777	0.38625334409753265
15689357.666666666	0.17562368833974046	0.38847750930761243
15772197.333333334	0.17427089108782598	0.3907063288360788
15855037.0	0.17292632834862545	0.39293971911406345
15925438.0	0.17179011683910697	0.3948412878717473
15995839.0	0.1706598303627052	0.39674604475184794
16066240.0	0.16953545826705763	0.39865393720808273
16188403.333333334	0.16759839506662655	0.40197189223649415
16310566.666666666	0.165679048755686	0.40529885013809874
16432730.0	0.16377735818950703	0.4086345285636615
16545613.666666666	0.16203576230531283	0.41172432977088086
16658497.333333334	0.16030913601850202	0.4148211056521303
16771381.0	0.1585974261537385	0.4179246264553857
16760360.666666666	0.15876387730658847	0.4176213528035146
16749340.333333334	0.1589304701557508	0.4173181414442726
16738320.0	0.15909720475258343	0.41701499259407454
16738273.333333334	0.15909791110781518	0.4170137090141857
16738226.666666666	0.15909861746558973	0.41701242543542144
16738180.0	0.1590993238259069	0.41701114185778215
16877493.0	0.1570019505759284	0.4208479161983227
17016806.0	0.15492713247909115	0.424694275506537
17156119.0	0.1528747612175398	0.4285497762318445
17304488.333333332	0.15071352900928225	0.43266546066147343
17452857.666666668	0.1485774918696516	0.4367904592213467
17601227.0	0.14646650747071036	0.44092422049603797
17611686.666666668	0.14631862990617608	0.44121595651204687
17622146.333333332	0.14617087607528192	0.4415077331195241
17632606.0	0.14602324592612217	0.4417995501225988
17696427.666666668	0.14512512885536788	0.44358099140091983
17760249.333333332	0.1442316027105834	0.4453638847153898
17824071.0	0.14334265549499103	0.44714818530832795
17929862.0	0.14187918682310335	0.4501088267766602
18035653.0	0.14042821027429933	0.4530730061790762
18141444.0	0.138989669182714	0.45604051717498284
18144981.333333332	0.13894178287181855	0.4561397969675501
18148518.666666668	0.13889391039783244	0.4562390802455152
18152056.0	0.1388460517585914	0.45633836700111036
18152036.666666668	0.13884631329290187	0.45633782433884357
18152017.333333332	0.13884657482762558	0.4563372816766803
18151998.0	0.13884683636276243	0.4563367390146208
18151538.0	0.13885305921720623	0.4563238274306771
18151078.0	0.1388592823055751	0.4563109159054307
18150618.0	0.13886550562787384	0.45629800443889873
18407805.0	0.13542239081487498	0.4635254977247964
18664992.0	0.13205155540861455	0.4707683475669123
18922179.0	0.12875212941409567	0.47802352811671106
19036432.333333332	0.12730906031859587	0.4812497458883323
19150685.666666668	0.12587982844387002	0.48447752791006793
19264939.0	0.12446435341092704	0.48770660547625955
19303823.0	0.12398574600030252	0.488805809662986
19342707.0	0.12350871937687184	0.4899051221176682
19381591.0	0.12303327031499077	0.4910045322171217
19445542.333333332	0.12225473602554451	0.49281288288157166
19509493.666666668	0.1214804457460047	0.4946214216270192
19573445.0	0.12071038496926202	0.4964301011382761
19707905.666666668	0.11910502619573368	0.5002331823337264
19842366.333333332	0.1175181640401188	0.5040362365484375
19976827.0	0.11594966111915926	0.5078388237742025
19933358.0	0.11645473342921776	0.5066095856368256
19889889.0	0.11696171474039391	0.5053802675822218
19846420.0	0.11747060973036973	0.5041508844703749
19845798.0	0.1174779054432445	0.5041332927689339
19845176.0	0.11748520154891216	0.504115701057259
19844554.0	0.11749249804738633	0.5040981093353941
19978002.666666668	0.11593602735565435	0.507872068615221
20111451.333333332	0.11439750304022324	0.5116451309254763
20244900.0	0.11287678882753818	0.5154168667418628
20327515.666666668	0.11194420799622362	0.5177510279707658
20410131.333333332	0.11101836786142226	0.5200844147756533
20492747.0	0.11009923560952503	0.522416925667682
20691712.333333332	0.10791299846507026	0.5280301630947434
20890677.666666668	0.10576501382809099	0.5336363216925603
21089643.0	0.1036548164783478	0.5392339974457975
21124785.333333332	0.10328599328987605	0.5402217023995584
21159927.666666668	0.10291833176011643	0.5412090914999532
21195070.0	0.10255182930177188	0.5421961570979579
21302066.0	0.10144306857569924	0.5451993524917669
21409062.0	0.1003449550993736	0.5481992633215024
21516058.0	0.09925741554294684	0.551195675546178
21668737.333333332	0.09772370123228673	0.5554649656117313
21821416.666666668	0.09621115435963387	0.5597260829833085
21974096.0	0.09471956073108144	0.5639784172832955
21992024.0	0.09454577868654616	0.5644771330168574
22009952.0	0.09437228224231263	0.5649757183223871
22027880.0	0.09419907105092304	0.5654741722258247
22026347.666666668	0.09421386453409651	0.5654315737750678
22024815.333333332	0.09422866009882896	0.5653889743578671
22023283.0	0.09424345774533718	0.5653463739748298
22255322.666666668	0.09202625287897336	0.5717859624695958
22487362.333333332	0.08985603592577356	0.5782013264793426
22719402.0	0.08773205314777005	0.5845904048017583
22880061.333333332	0.08628814440352714	0.5889975995512521
23040720.666666668	0.08486578904163115	0.5933905588956148
23201380.0	0.08346473778088569	0.5977686296066216
23208857.666666668	0.0834000425107121	0.597972027510054
23216335.333333332	0.08333539282764674	0.5981753916990499
23223813.0	0.0832707887066337	0.5983787221092332
24308289.0	0.0743708631204005	0.6274772753145756
25392765.0	0.06635330593909877	0.6556807003119176
26477241.0	0.05914485394021298	0.6828281777796993
26633291.0	0.058170016088784415	0.6866394172366729
26789341.0	0.0572102687086474	0.6904256226688246
26945391.0	0.056265410221509375	0.6941864556923242
27212860.0	0.05467998204376875	0.700572560886019
27480329.0	0.053136712199846614	0.7068816187880624
27747798.0	0.05163461997048977	0.7131121795546865
27876055.333333332	0.05092865662395831	0.7160716287299732
28004312.666666668	0.050231834168789555	0.7190125783641346
28132570.0	0.04954404815716987	0.7219348946674818
28264858.666666668	0.04884400117966318	0.724929407332727
28397147.333333332	0.04815334458066558	0.7279038260803331
28529436.0	0.04747196648558955	0.73085802270797
28495930.333333332	0.047643672547287574	0.7301117119754945
28462424.666666668	0.047815968493028285	0.7293640980990266
28428919.0	0.04798885612347943	0.7286151830480175
28825017.666666668	0.04598247903433059	0.7373851047986245
29221116.333333332	0.04405610508521228	0.7459704305678769
29617215.0	0.04220686358581938	0.7543685814988371
29878463.333333332	0.04102804396650393	0.7598041370402298
30139711.666666668	0.03988077738127973	0.7651568550435884
30400960.0	0.03876429499200811	0.7704263303331473
30456834.0	0.03852943289078108	0.7715424916932864
30512708.0	0.03829593706247039	0.7726548277533436
30568582.0	0.03806380024428862	0.7737633360341223
30688692.0	0.03756935232941564	0.7761332809653538
30808802.0	0.03708107969079598	0.7784855068565834
30928912.0	0.036598911602636335	0.7808199969399474
31092504.333333332	0.03595188188948709	0.783971068805841
31256096.666666668	0.03531587165382441	0.7870891915641843
31419689.0	0.03469070794353875	0.7901743536266775
31432605.333333332	0.034641805465266094	0.7904165367110921
31445521.666666668	0.03459296945297437	0.7906585143213075
31458438.0	0.03454419982328702	0.7909002864606681
31749716.666666668	0.03346183483951481	0.7962979852257566
32040995.333333332	0.032412244791696715	0.8015913023051392
32332274.0	0.03139450764416589	0.806780445544255
32610627.333333332	0.0304508669213688	0.8116422658898633
32888980.666666668	0.029534724829166286	0.8164095905728551
33167334.0	0.028645331359005412	0.8210828527756477
33445387.333333332	0.02778287067668036	0.8256576744879542
33723440.666666664	0.02694565683574627	0.8301397195164334
34001494.0	0.026132993598363952	0.8345296312202088
34196507.0	0.025577313055234852	0.837553908773818
34391520.0	0.02503314453756894	0.84053347416557
34586533.0	0.024500262347686645	0.8434686025017456
34668233.333333336	0.02428031371876662	0.8446851295459565
34749933.666666664	0.02406229095052886	0.8458939294137515
34831634.0	0.023846178051283976	0.847095024345844
35042647.333333336	0.02329673230529914	0.8501616907921921
35253660.666666664	0.022759651301953027	0.8531775124519656
35464674.0	0.022234670248656267	0.856142905275114
35715984.333333336	0.021624860645342244	0.8596094004422636
35967294.666666664	0.021031415979900287	0.8630057303215004
36218605.0	0.02045391657168229	0.8663326724972423
36217173.333333336	0.020457162091446806	0.8663139145677322
36215741.666666664	0.02046040811543656	0.8662951544121292
36214310.0	0.020463654643726445	0.8662763920302836
36214059.0	0.020464223877482722	0.8662731023774993
36213808.0	0.02046479312674245	0.8662698126562812
36213557.0	0.020465362391506044	0.8662665228666288
